,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
53055,India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.921,104.093,104.265,104.7644,105.2638,105.7632,106.2626,106.762,107.2806,107.7992,108.3178,108.8364,109.355,109.1486,108.9422,108.7358,108.5294,108.323,108.5496,108.7762,109.0028,109.2294,109.456,108.7666,108.0772,107.3878,106.6984,106.009,103.6024,101.1958,98.7892,96.3826,93.976,90.5516,87.1272,83.7028,80.2784,76.854,73.515,70.176,66.837,63.498,60.159,57.039,53.919,50.799,47.679,44.559,41.7234,38.8878,36.0522,33.2166,30.381,28.9196,27.4582,25.9968,24.5354,,
53056,India,IND,Adults (ages 15+) and children (0-14 years) living with HIV,SH.HIV.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260000.0,450000.0,730000.0,1100000.0,1600000.0,2100000.0,2500000.0,2800000.0,3000000.0,3100000.0,3100000.0,3100000.0,3100000.0,3000000.0,2900000.0,2800000.0,2600000.0,2500000.0,2400000.0,2400000.0,2300000.0,2300000.0,2300000.0,2200000.0,2200000.0,2200000.0,2200000.0,2100000.0,
53057,India,IND,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000.0,200000.0,290000.0,390000.0,520000.0,570000.0,530000.0,430000.0,330000.0,270000.0,220000.0,190000.0,170000.0,150000.0,140000.0,130000.0,130000.0,120000.0,120000.0,120000.0,120000.0,120000.0,110000.0,110000.0,100000.0,99000.0,94000.0,88000.0,
53058,India,IND,Adults (ages 15+) living with HIV,SH.DYN.AIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260000.0,450000.0,720000.0,1100000.0,1500000.0,2000000.0,2500000.0,2800000.0,2900000.0,3000000.0,3100000.0,3000000.0,3000000.0,2900000.0,2800000.0,2600000.0,2500000.0,2400000.0,2300000.0,2300000.0,2200000.0,2200000.0,2200000.0,2200000.0,2100000.0,2100000.0,2100000.0,2100000.0,
53059,India,IND,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000.0,190000.0,280000.0,380000.0,500000.0,550000.0,510000.0,400000.0,310000.0,250000.0,200000.0,170000.0,150000.0,130000.0,130000.0,120000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,110000.0,100000.0,97000.0,93000.0,89000.0,84000.0,
53060,India,IND,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,17.7,,,,,,,,,,18.7,,,,,,,,,,19.3,,19.2,,,,,,19.7,,20.2,,,,,20.2,,,,,20.7,,,,,,,
53061,India,IND,"Age at first marriage, male",SP.DYN.SMAM.MA,,,,,,,,,,,,22.7,,,,,,,,,,23.4,,,,,,,,,,24.0,,24.3,,,,,,24.9,,24.8,,,,,25.3,,,,,24.9,,,,,,,
53062,India,IND,Age dependency ratio (% of working-age population),SP.POP.DPND,76.56633390366,77.57846197856185,78.7393119552215,79.83028871310145,80.51605255576662,80.65882391853239,81.09376690642469,80.94340988871204,80.3959848239633,79.73338271335882,79.10591786171743,78.92049124320214,78.65430379193779,78.30286458685265,77.81493646069092,77.17808916358138,77.0256184749721,76.651373275386,76.13574352722883,75.58117438052408,75.04499539066583,74.91746917643839,74.76751298349178,74.56390489896152,74.24104331463231,73.7721821050678,73.72650513992848,73.41453634580074,72.91684130817671,72.33014091795404,71.69596482788495,71.27823526845586,70.77990430520096,70.18409603009952,69.45914863830683,68.60501986211489,67.91867906021345,67.11804601394763,66.22549038030228,65.27517708448136,64.29507073963444,63.560187448519834,62.753531400031925,61.90009546123218,61.02400650675893,60.139573756311016,59.42698797500944,58.69276373205208,57.933605793814614,57.126904601428684,56.262344696721414,55.51216393052174,54.66341110180542,53.775753512460014,52.9360971300418,52.19299716835969,51.52284711130587,50.99285062258455,
53063,India,IND,"Age dependency ratio, old",SP.POP.DPND.OL,5.401790393088577,5.526597963251428,5.65267983961694,5.76059986996791,5.826113245966816,5.839972549862461,5.92188190032923,5.95625306136981,5.959255646528091,5.951546823600707,5.944001325409353,6.024752385143892,6.095035849323229,6.149583314085502,6.181695224061532,6.190262767468235,6.26208604050872,6.308575093972954,6.3350976710369125,6.347879268968025,6.351354184690032,6.4102759135934555,6.450915931331877,6.474584839038966,6.482860822931855,6.4785834238221405,6.530299945343572,6.561413213644817,6.575870839574556,6.578344313573672,6.572819565027093,6.65398144260606,6.720539924262686,6.773733464592313,6.815096983801366,6.847213759247435,6.947307559623346,7.03151411163378,7.10348326185081,7.167691002160683,7.2277191894204815,7.333514757869805,7.429075257613952,7.512734696874173,7.581407392757483,7.635727340994573,7.72721549485515,7.804622804620968,7.871905262778755,7.932215905601807,7.989808854312165,8.095913919970231,8.191780404041909,8.292575680804424,8.417708866939186,8.57797071700538,8.800302180763145,9.042915392567128,
53064,India,IND,"Age dependency ratio, young",SP.POP.DPND.YG,71.16454351057142,72.05186401531041,73.08663211560456,74.06968884313355,74.6899393097998,74.81885136866994,75.17188500609547,74.98715682734222,74.43672917743521,73.78183588975811,73.16191653630808,72.89573885805825,72.55926794261457,72.15328127276716,71.63324123662939,70.98782639611314,70.76353243446339,70.34279818141304,69.80064585619192,69.23329511155605,68.6936412059758,68.50719326284494,68.3165970521599,68.08932005992256,67.75818249170045,67.29359868124565,67.1962051945849,66.85312313215593,66.34097046860215,65.75179660438036,65.12314526285786,64.62425382584979,64.05936438093828,63.41036256550721,62.64405165450546,61.75780610286745,60.97137150059011,60.08653190231386,59.12200711845147,58.10748608232067,57.067351550213964,56.22667269065003,55.32445614241798,54.387360764358014,53.44259911400145,52.503846415316445,51.69977248015428,50.8881409274311,50.06170053103586,49.19468869582688,48.27253584240925,47.4162500105515,46.471630697763516,45.48317783165559,44.518388263102615,43.615026451354304,42.722544930542725,41.94993523001742,
53065,India,IND,"Age population, age 0, female, interpolated",SP.POP.AG00.FE.IN,7435185.0,7564407.0,7773217.0,8028658.0,8282494.0,8498345.0,8620663.0,8711557.0,8790328.0,8885359.0,9017512.0,9158100.0,9337142.0,9539699.0,9744984.0,9937877.0,10080254.0,10212005.0,10348672.0,10512665.0,10717938.0,10960614.0,11242085.0,11530205.0,11781974.0,11966470.0,12048968.0,12071922.0,12053386.0,12022333.0,12002444.0,11988436.0,11986968.0,12002310.0,12037771.0,12093742.0,12165480.0,12258895.0,12359693.0,12447847.0,12508230.0,12526106.0,12515476.0,12484287.0,12445763.0,12409300.0,12385713.0,12369948.0,12341145.0,12271328.0,12144015.0,11936315.0,11673833.0,11408105.0,11209747.0,11126771.0,11198159.0,11381955.0,
53066,India,IND,"Age population, age 0, male, interpolated",SP.POP.AG00.MA.IN,7673943.0,7812253.0,8062409.0,8377805.0,8689428.0,8945205.0,9087605.0,9181692.0,9253392.0,9340796.0,9472078.0,9626916.0,9825827.0,10049931.0,10272773.0,10475419.0,10626695.0,10759781.0,10895385.0,11063029.0,11281628.0,11558206.0,11882842.0,12217259.0,12509758.0,12723581.0,12823173.0,12851083.0,12835499.0,12819376.0,12835889.0,12894788.0,12985561.0,13098959.0,13219223.0,13333086.0,13431251.0,13524226.0,13609668.0,13685098.0,13748244.0,13795301.0,13827567.0,13844233.0,13845445.0,13830902.0,13808187.0,13776943.0,13720686.0,13618239.0,13458774.0,13226491.0,12939258.0,12651648.0,12437487.0,12346510.0,12422493.0,12618684.0,
53067,India,IND,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,7287382.0,7314729.0,7557050.0,7727646.0,7902719.0,8068998.0,8291924.0,8289601.0,8402369.0,8528928.0,8676803.0,8852197.0,8976598.0,9154616.0,9338606.0,9520895.0,9765402.0,9815589.0,9971472.0,10147658.0,10351255.0,10582695.0,10821967.0,11075252.0,11309109.0,11504724.0,11792292.0,11730612.0,11799684.0,11849470.0,11888763.0,11909336.0,11919543.0,11929956.0,11949633.0,11984505.0,12012556.0,12089502.0,12158061.0,12223779.0,12277638.0,12407859.0,12328918.0,12338817.0,12341175.0,12337864.0,12353028.0,12330341.0,12309893.0,12256696.0,12160840.0,12093399.0,11812616.0,11611887.0,11446888.0,11347837.0,11154185.0,11399700.0,
53068,India,IND,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,7650643.0,7608102.0,7943262.0,8134494.0,8329972.0,8511693.0,8756182.0,8750520.0,8867546.0,8998463.0,9152962.0,9334418.0,9485962.0,9681292.0,9879583.0,10071319.0,10328407.0,10384886.0,10545932.0,10729586.0,10945938.0,11178260.0,11476140.0,11763189.0,12028143.0,12249257.0,12568917.0,12511003.0,12594811.0,12666530.0,12740124.0,12776398.0,12899119.0,12981953.0,13067698.0,13155048.0,13255837.0,13321471.0,13405204.0,13484414.0,13555630.0,13672784.0,13667253.0,13707452.0,13734541.0,13746674.0,13777466.0,13740258.0,13708538.0,13637894.0,13520154.0,13418658.0,13127731.0,12901713.0,12714646.0,12599432.0,12381428.0,12645044.0,
53069,India,IND,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,7104600.0,7154584.0,7193105.0,7444336.0,7564645.0,7696358.0,7904627.0,8098937.0,8058145.0,8205885.0,8363658.0,8533529.0,8695837.0,8806878.0,8974775.0,9148662.0,9382382.0,9601951.0,9626675.0,9810745.0,10011606.0,10234051.0,10449229.0,10664425.0,10883697.0,11087227.0,11376925.0,11628838.0,11541639.0,11655318.0,11743726.0,11795875.0,11818395.0,11838333.0,11853601.0,11878407.0,11908384.0,11932238.0,11989264.0,12038046.0,12086559.0,12206906.0,12311288.0,12208735.0,12241243.0,12263131.0,12289802.0,12296496.0,12271647.0,12234798.0,12167225.0,12120953.0,12047307.0,11776620.0,11641928.0,11534437.0,11340122.0,11173913.0,
53070,India,IND,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,7555565.0,7550365.0,7535424.0,7896376.0,8011511.0,8141811.0,8366728.0,8580296.0,8529170.0,8688907.0,8857887.0,9033204.0,9204102.0,9346551.0,9526245.0,9709272.0,9955485.0,10188367.0,10222101.0,10416379.0,10629407.0,10852816.0,11074094.0,11351984.0,11594770.0,11820563.0,12140519.0,12424887.0,12343585.0,12483956.0,12604481.0,12670842.0,12715275.0,12850352.0,12916783.0,12989207.0,13089442.0,13180374.0,13224194.0,13305986.0,13383113.0,13498686.0,13598588.0,13577663.0,13625164.0,13658895.0,13703547.0,13724600.0,13683132.0,13640791.0,13559863.0,13485574.0,13381160.0,13104996.0,12944699.0,12815647.0,12595754.0,12407610.0,
53071,India,IND,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,6892499.0,6971392.0,7020662.0,7073236.0,7263694.0,7374006.0,7565989.0,7752953.0,7916528.0,7913260.0,8075977.0,8241840.0,8398851.0,8546057.0,8649772.0,8817199.0,9038712.0,9252495.0,9444678.0,9499950.0,9697185.0,9912202.0,10118556.0,10317506.0,10501759.0,10710309.0,10994490.0,11259422.0,11471447.0,11442905.0,11571170.0,11656040.0,11705133.0,11729658.0,11749196.0,11773522.0,11809527.0,11833122.0,11853204.0,11885414.0,11929894.0,12037418.0,12139905.0,12216450.0,12145557.0,12185623.0,12222349.0,12241481.0,12239570.0,12206027.0,12163667.0,12135442.0,12085597.0,12003440.0,11797947.0,11688748.0,11505905.0,11324568.0,
